"","tipo","classe","nproc","data","orgjulg","relator","ementa","decisao"
"549","Acórdão","AG - AGRAVO DE INSTRUMENTO","5002374-17.2021.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"550","Acórdão","AG - AGRAVO DE INSTRUMENTO","5058325-30.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"551","Acórdão","AG - AGRAVO DE INSTRUMENTO","5058313-16.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"552","Acórdão","AG - AGRAVO DE INSTRUMENTO","5058272-49.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"553","Acórdão","AG - AGRAVO DE INSTRUMENTO","5058112-24.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"554","Acórdão","AG - AGRAVO DE INSTRUMENTO","5058100-10.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"555","Acórdão","AG - AGRAVO DE INSTRUMENTO","5057726-91.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"556","Acórdão","AG - AGRAVO DE INSTRUMENTO","5057658-44.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"557","Acórdão","AG - AGRAVO DE INSTRUMENTO","5057409-93.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"558","Acórdão","AG - AGRAVO DE INSTRUMENTO","5056955-16.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"559","Acórdão","AG - AGRAVO DE INSTRUMENTO","5056852-09.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"560","Acórdão","AG - AGRAVO DE INSTRUMENTO","5056838-25.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"561","Acórdão","AG - AGRAVO DE INSTRUMENTO","5056382-75.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"562","Acórdão","AG - AGRAVO DE INSTRUMENTO","5055903-82.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"563","Acórdão","AG - AGRAVO DE INSTRUMENTO","5055883-91.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"564","Acórdão","AG - AGRAVO DE INSTRUMENTO","5055860-48.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"565","Acórdão","AG - AGRAVO DE INSTRUMENTO","5055853-56.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"566","Acórdão","AG - AGRAVO DE INSTRUMENTO","5055373-78.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
"567","Acórdão","AG - AGRAVO DE INSTRUMENTO","5055326-07.2020.4.04.0000","18/06/2021","QUINTA TURMA","OSNI CARDOSO FILHO","AGRAVO DE INSTRUMENTO. PROCESSUAL CIVIL. CABIMENTO. TEMA 988 DO SUPERIOR TRIBUNAL DE JUSTIÇA. CONCESSÃO DE BENEFÍCIO E DANOS MORAIS JULGADO ANTECIPADAMENTE. COMPETÊNCIA.
1. Deve ser conhecido o agravo de instrumento interposto de decisão que discute a competência do juízo, a par do que decidiu o Superior Tribunal de Justiça ao firmar a tese no Tema 988 (RESP n. 1.696.396 e RESP n. 1.704.520).
2. O juízo originário, ao modificar ex officio o valor da causa, limitando antecipadamente o valor atribuído ao dano moral, em ação na qual não é desproporcional às parcelas vencidas e vincendas, acabou por decidir in limine a sua extensão, com perceptível julgamento do mérito.
3. À conta do entendimento reiterado da 3ª Seção do Tribunal Regional Federal da 4ª Região, nas ações previdenciárias, o valor atribuído à indenização por dano moral não pode ultrapassar ou ser desconsiderado em relação às parcelas vencidas e vincendas do benefício previdenciário.
4. Sendo o valor da causa superior a sessenta salários mínimos na data do ajuizamento, competente o rito comum ordinário da Justiça Federal para o julgamento da ação.","Vistos e relatados estes autos em que são partes as acima indicadas, a Egrégia 5ª Turma do Tribunal Regional Federal da 4ª Região decidiu, por unanimidade, dar provimento ao agravo de instrumento, nos termos do relatório, votos e notas de julgamento que ficam fazendo parte integrante do presente julgado."
